rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	dg_EQ	dg_DGP	dg_TECRDB	best_grade	best_source
rxn00168	pyruvate carboxy-lyase (acetaldehyde-forming)	4.1.1.1	OK	0	3	0.28942162871489774	False	-3.47	-4.98	-3.92		SILVER	EQ
rxn00170	Acetyl-CoA hydrolase	3.1.2.1	OK	0	3	0.680718467259944	False	-7.26	-7.16	-8.19		GOLD	EQ
rxn00171	acetaldehyde:NAD+ oxidoreductase (CoA-acetylating)	1.2.1.10	OK	0	3	1.4518629857151932	False	-4.67	-3.95	-6.57	-4.882887189292543	GOLD	TECRDB
rxn00172	Acetate:CoA ligase (ADP-forming)	6.2.1.13	OK	0	3	0.24333391488829115	False	0.48	0.86	1.12	0.7131931166347992	GOLD	TECRDB
rxn00173	acetyl-CoA:phosphate acetyltransferase	2.3.1.8	OK	0	3	1.4550260905738774	False	-5.84	2.28	2.22	2.9184990439770555	GOLD	TECRDB
rxn00174	malonyl-CoA carboxy-lyase (acetyl-CoA-forming)	4.1.1.9	OK	0	3	0.8554103776620267	False	-4.93	-4.16	-9.66		SILVER	EQ
rxn00175	Acetate:CoA ligase (AMP-forming)	6.2.1.1	OK	0	3	3.369640423714782	False	-19.98	-1.36	-1.77	-1.4048757170172084	GOLD	TECRDB
rxn00176	acetyl adenylate:CoA acetyltransferase	6.2.1.1	OK	0	2	1.7929282207624184	False	-34.09	-279.23	-16.15		SILVER	DGP
rxn00177	(3S)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming)	4.1.3.24;4.1.3.25	OK	0	3	1.0895375521196387	False	3.17	5.53	-2.23		SILVER	EQ
rxn00178	Acetyl-CoA:acetyl-CoA C-acetyltransferase	2.3.1.9	OK	0	3	0.2781631965140042	False	7.06	5.86	6.17	5.743068833652007	GOLD	TECRDB
rxn00179	ATP:L-glutamate 5-phosphotransferase	2.7.2.11	OK	0	3	2.63047714286709	False	-6.9	7.39	1.48		SILVER	EQ
rxn00180	Glutamate 5-kinase		OK	0	3	2.4631435924331675	False	-6.9	6.97	5.8		SILVER	EQ
rxn00181	ATP:L-glutamate 1-phosphotransferase	2.7.2.13	OK	0	3	2.477998756767485	False	-6.9	6.97	4.25		SILVER	EQ
rxn00182	L-glutamate:NAD+ oxidoreductase (deaminating)	1.4.1.2;1.4.1.3;1.4.1.4	OK	0	3	0.46914761710116865	False	8.72	8.74	8.45	8.248804971319311	GOLD	TECRDB
rxn00183	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	1.2.1.88;1.5.1.12	OK	0	3	0.4644373733087705	False	-9.74	-11.62	-12.93		SILVER	EQ
rxn00184	L-Glutamate:NADP+ oxidoreductase (deaminating)	1.4.1.3;1.4.1.4	OK	0	3	0.453060351829699	False	8.72	8.73	8.45	8.417782026768641	GOLD	TECRDB
rxn00185	L-Glutamate:oxygen oxidoreductase (deaminating)	1.4.3.11	OK	0	3	0.17829622962850028	False	-23.02	-22.5	-22.31		SILVER	EQ
rxn00186	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)	3.5.2.9	OK	0	3	0.84022652987851	False	-4.11	-5.1	4.24		SILVER	EQ
rxn00187	L-Glutamate:ammonia ligase (ADP-forming)	6.3.1.2	OK	0	3	0.6367061326230942	False	-2.06	-3.04	-3.93	-4.076003824091778	GOLD	TECRDB
rxn00188	N-carbamyl-L-glutamate amidohydrolase	3.5.1.87	OK	0	3	2.745902173306621	False	-2.67	11.04	7.49		BRONZE	EQ
rxn00189	L-Glutamine amidohydrolase	3.5.1.2;3.5.1.38;6.3.5.4;6.3.5.5	OK	0	3	0.5344561740442949	False	-4.72	-3.25	-3.14	-4.011950286806884	GOLD	TECRDB
rxn00190	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	6.3.5.1	OK	0	3	2.993099409940284	False	-27.24	-6.16	-21.16		BRONZE	EQ
rxn00191	L-Alanine:2-oxoglutarate aminotransferase	2.6.1.2	OK	0	3	0.599632970601783	False	0.0	0.04	-0.85	0.22920650095602293	GOLD	TECRDB
rxn00192	acetyl-CoA:L-glutamate N-acetyltransferase	2.3.1.1	OK	0	3	0.580558103141106	False	-5.26	-5.28	-7.45		SILVER	EQ
rxn00193	glutamate racemase	5.1.1.3	OK	0	3	0.267482867621811	False	0.0	0.14	0.56	-0.0	GOLD	TECRDB
rxn00194	L-glutamate 1-carboxy-lyase (4-aminobutanoate-forming)	4.1.1.15	OK	0	3	0.6641482313386584	False	-3.12	-6.28	-3.26		SILVER	EQ
rxn00195	L-threo-3-Methylaspartate carboxy-aminomethylmutase	5.4.99.1	OK	0	3	1.408831371014244	False	1.81	-2.41	-1.99	-1.4278202676864244	GOLD	TECRDB
rxn00196	2,5-dioxopentanoate:NADP+ 5-oxidoreductase	1.2.1.26;1.2.1.3	OK	0	3	0.7932552815156945	False	-9.74	-9.51	-12.93		SILVER	EQ
rxn00197	2-oxoglutarate:NADP+ 2-oxidoreductase (CoA-succinylating)	1.2.1.52	OK	0	3	0.05069800337755152	False	-8.14	-7.8	-8.02		SILVER	EQ
rxn00198	Isocitrate:NADP+ oxidoreductase (decarboxylating)	1.1.1.42	OK	0	3	0.8184082397582171	False	3.13	0.32	-2.44		SILVER	EQ
rxn00199	oxalosuccinate carboxy-lyase (2-oxoglutarate-forming)	1.1.1.42;4.1.1.-	OK	0	3	0.6188841981665241	False	-3.12	-4.03	-8.06		SILVER	EQ
rxn00200	2-oxoglutaramate amidohydrolase	3.5.1.-;3.5.1.111;3.5.1.3	OK	0	3	1.4138495536434728	False	-4.72	-0.53	-1.59		SILVER	EQ
rxn00201	R00270		OK	0	3	1.3318664520528007	False	4.72	10.3	10.08		SILVER	EQ
rxn00202	acetyl-CoA:2-oxoglutarate C-acetyltransferase (thioester-hydrolysing, carboxymethyl forming)	2.3.3.14;4.1.3.21	OK	0	3	0.3291042489680636	False	8.89	8.73	6.24		SILVER	EQ
rxn00203	2-Oxoglutarate carboxy-lyase	4.1.1.71	OK	0	3	0.5697043603732558	False	-4.12	-4.71	-1.79		GOLD	GC
rxn00204	oxalate:oxygen oxidoreductase	1.2.3.4	OK	0	3	0.5250725336511178	False	-40.49	-41.44	-38.45		SILVER	EQ
rxn00205	glutathione:hydrogen-peroxide oxidoreductase	1.11.1.9	CI:-2	0	3	2.5058945377900534	False	-82.03	-75.19	-65.38		BRONZE	EQ
rxn00206	superoxide:superoxide oxidoreductase	1.15.1.1	CI:2	0	3	7.377422092216285	False	-41.93	-16.47	-8.36		BRONZE	EQ
rxn00207	Carbon-monoxide:oxygen oxidoreductase	1.2.2.4	OK	0	1		False			46.5		BRONZE	DGP
rxn00208	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)	1.4.3.5	OK	0	3	0.7848967818213322	False	-25.57	-23.6	-5.96		SILVER	EQ
rxn00209	Pyridoxine 5-phosphate:oxygen oxidoreductase	1.4.3.5	OK	0	3	0.18916062949744392	False	-28.04	-26.71	-27.01		SILVER	EQ
rxn00210	D-Glutamate:oxygen oxidoreductase (deaminating)	1.4.3.15;1.4.3.7	OK	0	3	0.08213301246405061	False	-23.02	-22.64	-22.87		SILVER	EQ
rxn00211	UDP-glucose:NAD+ 6-oxidoreductase	1.1.1.22	OK	0	3	1.00242793967594	False	-4.49	-5.52	2.03		SILVER	EQ
rxn00212	UDP-glucose glucophosphohydrolase	3.6.1.45;3.6.1.8;3.6.1.9	OK	0	3	3.2705435848914144	False	-28.31	-8.16	-10.1		SILVER	DGP
rxn00213	UTP:alpha-D-glucose-1-phosphate uridylyltransferase	2.7.7.9	OK	0	3	0.6756960782539739	False	1.07	-0.4	0.59	0.7021988527724665	GOLD	TECRDB
rxn00214	UDP-glucose 4-epimerase	5.1.3.2	OK	0	3	1.296881732471495	False	0.0	-1.27	0.7	-0.7093690248565965	GOLD	EQ
rxn00215	UDP-glucose 4,6-hydro-lyase (UDP-4-dehydro-6-deoxy-D-glucose-forming)	4.2.1.76	OK	0	3	0.284674317585493	False	-13.9	-13.71	-10.02		SILVER	EQ
rxn00216	ATP:D-glucose 6-phosphotransferase	2.7.1.1;2.7.1.2	OK	0	3	1.820959886052166	False	-14.0	-4.12	-3.79	-3.3140535372848947	GOLD	TECRDB
rxn00217	D-Glucose:NAD+ 1-oxidoreductase	1.1.1.118;1.1.1.121	OK	0	3	0.17675097668303444	False	-1.97	-1.17	-1.04	-1.1462715105162524	GOLD	TECRDB
rxn00218	D-Glucose:NADP+ 1-oxidoreductase	1.1.1.119	OK	0	3	0.5397562008126311	False	-1.73	-1.59	2.51		SILVER	EQ
rxn00219	D-glucose:oxygen 2-oxidoreductase	1.1.3.10	OK	0	3	1.371939744574068	False	-29.41	-30.63	-11.81		SILVER	EQ
rxn00220	D-Glucose-6-phosphate phosphohydrolase	3.1.3.58;3.1.3.9	OK	0	3	1.9382839225261177	False	7.22	-2.18	-3.27	-2.7215583173996176	GOLD	TECRDB
rxn00221	D-Glucose-1-phosphate phosphohydrolase	3.1.3.10	OK	0	3	2.1309573433905027	False	7.22	-3.95	-4.71		GOLD	EQ
rxn00222	cellobiose glucohydrolase	3.2.1.21;3.2.1.74	OK	0	3	0.19266626296220393	False	-3.11	-2.96	-3.27	-2.4134799235181643	GOLD	DGP
rxn00223	D-glucose aldose-ketose-isomerase	5.3.1.5	OK	0	3	0.378750656744486	False	-0.89	-0.01	0.19	-0.050908221797323135	GOLD	TECRDB
rxn00224	protoheme ferro-lyase (protoporphyrin-forming)	4.99.1.1	OK	0	1		False			-38.65		BRONZE	DGP
rxn00225	ATP:acetate phosphotransferase	2.7.2.1;2.7.2.15	OK	0	3	1.5498207063039326	False	-5.36	3.13	3.34	3.227772466539197	GOLD	TECRDB
rxn00226	ATP:acetate adenylyltransferase	6.2.1.1	OK	0	2	0.02698386954324723	False	14.11	277.86	14.38		SILVER	DGP
rxn00227	Acetyl phosphate phosphohydrolase	3.6.1.7	OK	0	3	3.0169281422427563	False	-1.42	-9.43	-10.41		GOLD	EQ
rxn00228	Phosphonoacetate phosphonohydrolase	3.11.1.2	OK	0	3	1.4709749920627266	False	-16.59	-18.81	-29.51		SILVER	EQ
rxn00229	(S)-lactate:oxygen 2-oxidoreductase (decarboxylating)	1.13.12.4	OK	0	3	1.129264255684195	False	-117.99	-117.37	-112.87		SILVER	EQ
rxn00230	diphosphate:acetate phosphotransferase	2.7.2.12	OK	0	3	0.8124512964249773	False	5.6	5.4	6.62		GOLD	EQ
rxn00231	Acetamide amidohydrolase	3.5.1.4	OK	0	3	0.8512891208073811	False	-6.26	-4.52	-10.37		SILVER	EQ
rxn00232	5'-acetylphosphoadenosine acetylhydrolase	3.6.1.20	OK	0	2	1.699983781224567	False	-41.35	-286.38	-24.34		SILVER	DGP
rxn00233	2,4-dioxopentanoate acetylhydrolase	3.7.1.6	OK	0	3	3.5714463788159017	False	-26.55	-16.39	-7.59		SILVER	EQ
rxn00234	(2S)-2-hydroxy-2-methylbutanedioate pyruvate-lyase (acetate-forming)	4.1.3.22	OK	0	3	0.32432473841059983	False	1.63	0.69	0.69	0.9275812619502867	GOLD	TECRDB
rxn00235	6-Acetyl-D-glucose acetylhydrolase	3.1.1.33	OK	0	3	1.0673091327182094	False	-3.65	-6.64	-14.37		SILVER	EQ
rxn00236	GDP phosphohydrolase	3.6.1.42;3.6.1.5;3.6.1.6	OK	0	3	1.7956062457537736	False	-16.28	-6.21	-6.59		GOLD	EQ
rxn00237	ATP:GDP phosphotransferase	2.7.4.6	OK	0	3	0.08232382884097889	True	0.0	-0.43	-0.37	-0.0241395793499044	GOLD	TECRDB
rxn00238	ATP:nucleoside-diphosphate phosphotransferase	2.7.4.6	OK	0	0		False						
rxn00239	ATP:GMP phosphotransferase	2.7.4.8	OK	0	3	1.7751042064639084	False	9.5	-0.09	-0.48	-0.5549713193116634	GOLD	TECRDB
rxn00240	nucleoside-triphosphate:AMP phosphotransferase	2.7.4.10	OK	0	0		False						
rxn00241	GTP phosphohydrolase	3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6	OK	0	3	0.5275918197977515	False	-6.78	-5.87	-6.7		GOLD	EQ
rxn00242	guanosine-3',5'-bis(diphosphate) 3'-diphosphohydrolase	3.1.7.2	OK	0	3	0.7727416008135644	False	-3.74	-8.77	-10.34		SILVER	EQ
rxn00243	GDP-glucose glucohydrolase	3.2.1.42	OK	0	3	0.8756570237931048	False	-4.81	-5.18	-8.22		SILVER	EQ
rxn00244	Oxaloacetate acetylhydrolase	3.7.1.1	OK	0	3	1.5882530454377477	False	-11.58	-8.88	-17.98		SILVER	EQ
rxn00245	(R,R)-tartrate hydro-lyase (oxaloacetate-forming)	4.2.1.32	OK	0	3	0.9141854265189556	False	-8.17	-9.49	-15.39		SILVER	EQ
rxn00247	ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	4.1.1.49	OK	0	3	1.8851033790403329	False	-9.82	3.49	-1.33		SILVER	EQ
rxn00248	(S)-malate:NAD+ oxidoreductase	1.1.1.299;1.1.1.37	OK	0	3	1.6519892378363354	False	6.25	4.11	5.93	5.616395793499043	GOLD	TECRDB
rxn00249	(S)-malate:NADP+ oxidoreductase	1.1.1.299;1.1.1.82	OK	0	3	1.2764842269125032	False	6.25	4.09	5.93		GOLD	EQ
rxn00250	Pyruvate:carbon-dioxide ligase (ADP-forming)	6.4.1.1	OK	0	3	0.538867078716985	False	-1.04	-3.29	-2.67	-0.762189292543021	GOLD	TECRDB
rxn00251	phosphate:oxaloacetate carboxy-lyase (adding phosphate;phosphoenolpyruvate-forming)	4.1.1.31	OK	0	3	2.6864394731553576	False	-3.04	9.79	5.74		BRONZE	EQ
rxn00252	diphosphate:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	4.1.1.38	OK	0	3	0.8891775011279767	False	1.14	5.75	1.96		SILVER	EQ
rxn00253	erythro-3-hydroxy-Ls-aspartate ammonia-lyase (oxaloacetate-forming)	4.3.1.20	OK	0	3	2.3919058864294107	False	-5.7	-7.76	-23.84		SILVER	EQ
rxn00254	2-oxosuccinamate amidohydrolase	3.5.1.-;3.5.1.3	OK	0	3	0.7110206040378838	False	-4.72	-3.85	-8.92		SILVER	EQ
rxn00255	4-carboxy-4-hydroxy-2-oxoadipate oxaloacetate-lyase (pyruvate-forming)	4.1.3.17	OK	0	3	1.4826636100243187	False	3.17	3.91	-3.77		SILVER	EQ
rxn00256	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)	2.3.3.1;2.3.3.16;2.3.3.3;4.1.3.7	OK	0	3	0.902784071047214	False	8.89	7.92	9.29	8.646988527724666	GOLD	TECRDB
rxn00257	acetyl-CoA:oxaloacetate C-acetyltransferase [(pro-S)-carboxymethyl-forming, ADP-phosphorylating]	2.3.3.8	OK	0	3	0.4027840686406777	False	2.11	1.62	2.23	-0.10803059273422562	GOLD	TECRDB
rxn00258	Malonyl-CoA:pyruvate carboxytransferase	2.1.3.1	OK	0	3	0.3632428174824869	False	-0.0	-1.18	-2.67		SILVER	EQ
rxn00259	(3S)-citryl-CoA oxaloacetate-lyase (acetyl-CoA-forming)	4.1.3.34	OK	0	3	0.8358439108146795	False	3.17	3.58	-5.86		SILVER	EQ
rxn00260	L-Aspartate:2-oxoglutarate aminotransferase	2.6.1.1	OK	0	3	1.8442505117879495	False	-0.0	-2.49	0.24	1.133604206500956	GOLD	TECRDB
rxn00261	rxn00261	1.13.11.-	CI:5	0	2	3.1267007305786017	False	174.93	212.83	141.96		BRONZE	DGP
rxn00262	L-Aspartic acid:oxygen oxidoreductase (deaminating)	1.4.3.16;1.4.3.2	OK	0	3	0.49931743853326316	False	-23.02	-24.99	-22.07		GOLD	GC
rxn00263	D-Aspartate:oxygen oxidoreductase (deaminating)	1.4.3.1;1.4.3.15	OK	0	3	0.6218800693559932	False	-23.02	-25.14	-24.96		GOLD	GC
rxn00264	(S)-Malate:oxygen oxidoreductase	1.1.3.3	OK	0	3	0.40365614849413345	False	-25.49	-27.14	-24.83		GOLD	GC
rxn00265	citrate oxaloacetate-lyase (forming acetate from the pro-S carboxymethyl group of citrate)	4.1.3.6	OK	0	3	0.3309933699328247	False	1.63	0.77	1.11	1.628585086042065	GOLD	TECRDB
rxn00266	Oxaloacetate keto-enol-isomerase	5.3.2.2	OK	0	2	0.0	True	0.0	0.0			GOLD	EQ
rxn00267	Glycine:ferricytochrome-c oxidoreductase (deaminating)	1.4.2.1	OK	0	0		False						
rxn00268	glycine:NAD+ oxidoreductase (deaminating)	1.4.1.1;1.4.1.10	OK	0	3	1.6907239385043886	False	10.18	10.62	13.75		SILVER	EQ
rxn00269	glycine:oxygen oxidoreductase (deaminating)	1.4.3.19;1.4.3.2;1.4.3.3	OK	0	3	1.0828921610748972	False	-21.56	-20.63	-17.01		GOLD	GC
rxn00270	S-Adenosyl-L-methionine:glycine N-methyltransferase	2.1.1.156;2.1.1.162;2.1.1.20	OK	0	2	2.466525556767919	False	-10.43	12.49	14.25		BRONZE	DGP
rxn00271	N-(carboxymethyl)-D-alanine:NAD+ oxidoreductase (glycine-forming)	1.5.1.22	OK	0	3	0.5008315394686622	False	9.24	7.33	11.91		SILVER	EQ
rxn00272	L-Alanine:glyoxylate aminotransferase	2.6.1.44	OK	0	3	2.507940409718776	False	-1.46	-1.83	-6.16		SILVER	EQ
rxn00273	Acetyl-CoA:glycine C-acetyltransferase	2.3.1.29	OK	0	3	2.3578880167161835	False	5.25	8.37	25.69		SILVER	EQ
rxn00274	Acetyl-CoA:glycine C-acetyltransferase	2.3.1.29	OK	0	3	1.4304377319593626	False	5.25	8.37	18.28		SILVER	EQ
rxn00275	Glycine:2-oxoglutarate aminotransferase	2.6.1.4;2.6.1.44	OK	0	3	1.9235871218647438	False	1.46	1.87	5.31		SILVER	EQ
rxn00276	Glycine:oxaloacetate aminotransferase	2.6.1.35	OK	0	3	1.1512460923555505	False	1.46	4.37	5.07	2.4500478011472273	GOLD	TECRDB
rxn00277	rxn00277		MI:C:-1/H:-4/O:-2	0	2	6.704329399194721	False	116.33		83.62		BRONZE	DGP
rxn00278	L-Alanine:NAD+ oxidoreductase (deaminating)	1.4.1.1	OK	0	3	0.7873264993886544	False	8.72	8.79	7.6	5.831022944550669	GOLD	TECRDB
rxn00279	L-aspartate 4-carboxy-lyase (L-alanine-forming)	4.1.1.12	OK	0	3	0.25843222670836197	False	-4.93	-5.52	-5.9		GOLD	GC
rxn00280	2,2'-iminodipropanoate:NAD+ oxidoreductase (L-alanine-forming)	1.5.1.17	OK	0	3	0.1917328128128118	False	9.24	8.16	8.21	8.185468451242828	GOLD	TECRDB
rxn00281	rxn00281	2.3.1.-	OK	0	3	1.4739047912759586	False	7.06	8.09	-4.46		SILVER	EQ
rxn00282	L-alanine:oxaloacetate aminotransferase	2.6.1.12	OK	0	3	2.4049251795374236	False	0.0	2.54	-1.09		SILVER	EQ
rxn00283	alanine racemase	5.1.1.1	OK	0	3	0.041610081921961584	True	0.0	-0.01	-0.06	-0.0	GOLD	TECRDB
rxn00284	succinate:NAD+ oxidoreductase	1.3.1.6	OK	0	3	2.92257284459256	False	15.03	15.31	9.85		BRONZE	EQ
rxn00285	Succinate:CoA ligase (ADP-forming)	6.2.1.5	OK	0	3	0.18908156655481342	False	-1.06	-0.18	-0.37	0.7626673040152963	GOLD	TECRDB
rxn00286	succinyl-CoA:malate CoA-transferase	2.8.3.-;2.8.3.22	OK	0	3	0.24607937297484864	False	-0.0	-1.73	-0.96		SILVER	EQ
rxn00287	Succinyl-CoA hydrolase	3.1.2.3	OK	0	3	0.3784920664218778	False	-5.72	-6.12	-6.69		GOLD	EQ
rxn00288	Succinate:(acceptor) oxidoreductase	1.3.99.1	OK	0	3	1.4362828423810214	False	10.19	20.27	15.65		SILVER	EQ
rxn00289	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase (succinate-forming)	4.1.3.30	OK	0	3	0.8498003652091062	False	4.98	3.28	12.5		SILVER	EQ
rxn00290	succinyl-CoA:acetoacetate CoA-transferase	2.8.3.5	OK	0	3	0.5505557639739521	False	-0.0	3.04	2.79	3.20387189292543	GOLD	TECRDB
rxn00291	N-succinyl-L-glutamate amidohydrolase	3.5.1.96	OK	0	3	0.26131178822630435	False	-0.46	-0.91	2.25		SILVER	EQ
rxn00292	UDP-N-acetyl-D-glucosamine 2-epimerase	3.2.1.183;5.1.3.14	OK	0	3	0.2811939196847932	False	-4.81	-5.21	-1.34		SILVER	EQ
rxn00293	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase	2.7.7.23	OK	0	3	1.3962959355347866	False	1.07	-2.08	0.44	0.42710325047801145	SILVER	EQ
rxn00295	UDP-N-acetyl-D-glucosamine 4-epimerase	5.1.3.2;5.1.3.7	OK	0	3	0.5120376536499839	False	0.0	0.35	-4.22	-0.59631931166348	SILVER	EQ
rxn00296	rxn00296		MI:C:11/H:22/N:2/O:1/P:-2|CI:2	0	0		False						
rxn00297	UDP-N-acetyl-D-glucosamine 2-epimerase	5.1.3.14	OK	0	3	0.4358851206383417	False	0.0	0.88	-3.57	-0.59631931166348	SILVER	EQ
rxn00298	UDP-N-acetyl-D-glucosamine:NAD+ 6-oxidoreductase	1.1.1.136	OK	0	3	0.8329745576661821	False	-4.49	-4.3	2.03		SILVER	EQ
rxn00299	GTP 7,8-8,9-dihydrolase	3.5.4.16	CI:-1	0	3	2.1599970809589317	False	0.61	-12.12	-41.47		BRONZE	EQ
rxn00300	GTP 7,8-8,9-dihydrolase (diphosphate-forming)	3.5.4.25	OK	0	3	1.748420203767381	False	-23.21	-10.86	-14.84		SILVER	EQ
rxn00301	GTP diphosphohydrolase (diphosphate-forming)	3.6.1.19;3.6.1.8	OK	0	3	3.4270036079325576	False	-27.24	-8.04	-9.5		SILVER	EQ
rxn00302	GTP 8,9-hydrolase	3.5.4.16	CI:-1	0	3	0.6839254220743564	False	4.51	2.3	1.35	1.3871892925430211	GOLD	TECRDB
rxn00303	ATP:GTP 3'-diphosphotransferase	2.7.6.5	OK	0	3	3.5620758204827623	False	-23.5	1.04	0.75		BRONZE	EQ
rxn00304	GTP:pyruvate 2-O-phosphotransferase	2.7.1.40	OK	0	3	2.1109199997474546	False	-4.89	6.91	6.03		GOLD	EQ
rxn00305	GTP:oxaloacetate carboxy-lyase (adding GTP;phosphoenolpyruvate-forming)	4.1.1.32	OK	0	3	1.94676845740543	False	-9.82	3.92	-0.96		SILVER	EQ
rxn00306	Succinate:CoA ligase (GDP-forming)	6.2.1.4	OK	0	3	0.27023259343642947	False	-1.06	0.25	-0.0	0.16969407265774378	GOLD	TECRDB
rxn00307	GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)	4.6.1.1;4.6.1.2	OK	0	3	1.3344848749613296	False	-8.45	-0.26	4.32		SILVER	EQ
rxn00308	L-lysine:NAD+ oxidoreductase (deaminating, cyclizing)	1.4.1.15	CI:1	0	3	5.310655403857953	False	-6.19	1.06	-29.9		BRONZE	EQ
rxn00309	L-Lysine:NAD+ 6-oxidoreductase (deaminating)	1.4.1.18	OK	0	3	1.7757512400078674	False	7.72	7.94	21.45		SILVER	EQ
rxn00310	L-lysine:oxygen 2-oxidoreductase (deaminating)	1.4.3.14	OK	0	3	0.4860143329554522	False	-23.02	-24.88	-20.66		SILVER	EQ
rxn00311	L-lysine,NADPH:oxygen oxidoreductase (6-hydroxylating)	1.14.13.59	OK	0	2	1.5584719060935655	False	-90.63	-43.96	-79.55		SILVER	DGP
rxn00312	L-Lysine:oxygen 2-oxidoreductase (decarboxylating)	1.13.12.2	OK	0	3	1.0766572529002494	False	-109.26	-112.0	-105.55		SILVER	EQ
rxn00313	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)	4.1.1.20	OK	0	3	1.8123112938784716	False	-3.12	-4.78	-17.66		SILVER	EQ
rxn00314	N2-(D-1-carboxylethyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)	1.5.1.16	OK	0	3	0.20870747372641624	False	9.24	9.15	7.46		SILVER	EQ
rxn00315	L-Lysine:pyruvate aminotransferase	2.6.1.71	OK	0	3	1.9353575925647055	False	-1.0	-0.84	13.85		SILVER	EQ
rxn00316	acetyl-CoA:L-lysine N6-acetyltransferase	2.3.1.-	OK	0	3	0.4604195567421212	False	-5.26	-6.83	-10.91		SILVER	EQ
rxn00317	L-Lysine:2-oxoglutarate 6-aminotransferase	2.6.1.36	OK	0	3	1.8196131301855407	False	-1.0	-0.8	13.0		SILVER	EQ
rxn00318	N6-acetyl-L-lysine amidohydrolase	3.5.1.17	OK	0	3	0.6301866976398935	False	-2.0	-0.32	2.72		SILVER	EQ
rxn00319	rxn00319	4.3.1.28	OK	0	3	7.111657827572049	False	5.71	-5.35	-32.92		BRONZE	EQ
rxn00320	lysine racemase	5.1.1.5;5.1.1.9	OK	0	3	0.10959404900955134	True	0.0	0.0	-0.2	-0.0	GOLD	TECRDB
rxn00321	L-Lysine 2,3-aminomutase	5.4.3.2	OK	0	3	0.3817628747640911	False	0.0	-1.11	-1.12	-1.088432122370937	GOLD	TECRDB
rxn00322	L-lysine carboxy-lyase (cadaverine-forming)	4.1.1.18	OK	0	3	1.8686514665567815	False	-3.12	-6.63	-17.86		SILVER	EQ
rxn00323	L-Lysine-1,6-lactam lactamhydrolase	3.5.2.11	OK	0	3	1.5068211488221377	False	-0.44	4.57	17.87		SILVER	EQ
rxn00324	glycolate:NADP+ oxidoreductase	1.1.1.26;1.1.1.79	OK	0	3	1.1208301145300785	False	7.71	10.51	8.9		GOLD	EQ
rxn00325	Glyoxylate:oxygen oxidoreductase	1.2.3.5	OK	0	3	0.8036087055801457	False	-38.74	-37.12	-41.77		SILVER	EQ
rxn00326	Glyoxylate:NADP+ oxidoreductase (CoA-oxalylating)	1.2.1.17	OK	0	3	0.6888889306683815	False	-4.02	-3.41	-2.21	-2.251434034416826	GOLD	TECRDB
rxn00327	(S)-ureidoglycolate amidohydrolase (decarboxylating)	3.5.1.116;3.5.3.19	OK	0	3	1.208948999521358	False	-1.57	-7.23	-0.62		SILVER	EQ
rxn00328	4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming)	4.1.3.16;4.1.3.42	OK	0	3	0.525043012416193	False	3.21	4.35	4.02	2.838193116634799	GOLD	TECRDB
rxn00330	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)	2.3.3.9;4.1.3.2	OK	0	3	0.6222019354780928	False	8.93	8.26	7.15		SILVER	EQ
rxn00331	(3S)-3-carboxy-3-hydroxypropanoyl-CoA glyoxylate-lyase (acetyl-CoA-forming)	4.1.3.24	OK	0	3	1.3095863309694173	False	3.21	3.87	1.41	3.520076481835564	GOLD	TECRDB
rxn00332	2-oxoglutarate:glyoxylate succinaldehydetransferase (decarboxylating)	2.2.1.5	OK	0	3	0.7764271933725202	False	10.6	7.83	5.35		SILVER	EQ
rxn00333	Glycolate:oxygen 2-oxidoreductase	1.1.3.15	OK	0	3	0.8764423891143459	False	-24.03	-20.72	-21.86		GOLD	GC
rxn00334	3-oxalomalate glyoxylate-lyase (oxaloacetate-forming)	4.1.3.13	OK	0	3	1.7858187370310101	False	5.02	2.82	-9.27		SILVER	EQ
rxn00335	erythro-3-hydroxy-Ls-aspartate glyoxylate-lyase (glycine-forming)	4.1.3.14	OK	0	3	4.038108567915799	False	5.02	0.6	-27.34		SILVER	EQ
rxn00336	isocitrate glyoxylate-lyase (succinate-forming)	4.1.3.1	OK	0	3	1.1139461550554464	False	5.02	2.5	1.54	2.8857552581261947	GOLD	TECRDB
